Product Name, Year Month , Warehouse Inventory ,Inventory Cost Per Unit,Product ID
Cleveland Golf Collegiate My Custom Wedge 588,201603,0,1.84993,95
adidas Brazuca 2017 Official Match Ball,201603,0,0.78633,96
Nike Men's Fingertrap Max Training Shoe,201603,0,0.68585,97
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201603,0,1.85495,98
Nike Men's Kobe IX Elite Low Basketball Shoe,201603,0,0.34103,99
Ogio Race Golf Shoes,201603,0,0.4002,100
insta-bed Neverflat Air Mattress,201603,0,0.37764,101
GolfBuddy VT3 GPS Watch,201603,0,1.92541,102
Merrell Women's Grassbow Sport Waterproof Hik,201603,0,0.20545,103
Titleist Small Wheeled Travel Cover,201603,0,1.19884,104
Polar Loop Activity Tracker,201603,0,2.32321,105
Pelican Maverick 100X Kayak,201603,0,1.37352,106
Garmin Approach S4 Golf GPS Watch,201603,0,2.17864,107
Total Gym 1400,201603,0,1.00443,108
Garmin Forerunner 910XT GPS Watch,201603,0,0.41836,109
Titleist Club Glove Travel Cover,201603,0,2.04673,110
GoPro HERO3+ Black Edition Camera,201603,0,1.67404,111
Diamondback Boys' Insight 24 Performance Hybr,201603,0,1.78554,112
Diamondback Girls' Clarity 24 Hybrid Bike 201,201603,0,0.34678,113
Stiga Master Series ST3100 Competition Indoor,201603,0,0.14494,114
SOLE E35 Elliptical,201603,39,0.56777,115
Bushnell Pro X7 Jolt Slope Rangefinder,201603,27,0.3459,116
SOLE E25 Elliptical,201603,17,1.22961,117
Bowflex SelectTech 1090 Dumbbells,201603,31,1.75027,118
Perfect Fitness Perfect Rip Deck,201602,261,2.15078,1
Nike Men's Dri-FIT Victory Golf Polo,201602,11,1.9413,2
O'Brien Men's Neoprene Life Vest,201602,132,2.33072,3
Nike Men's Free 5.0+ Running Shoe,201602,163,0.35399,4
Under Armour Girls' Toddler Spine Surge Runni,201602,37,2.02556,5
Nike Men's CJ Elite 2 TD Football Cleat,201602,80,0.3635,6
Field & Stream Sportsman 16 Gun Fire Safe,201602,29,0.1971,7
Pelican Sunstream 100 Kayak,201602,22,2.33581,8
Diamondback Women's Serene Classic Comfort Bi,201602,90,1.95824,9
ENO Atlas Hammock Straps,201602,0,1.82404,10
Nike Men's Comfort 2 Slide,201602,14,0.33123,11
adidas Youth Germany Black/Red Away Match Soc,201602,0,0.11546,12
Team Golf St. Louis Cardinals Putter Grip,201602,11,0.2777,13
LIJA Women's Eyelet Sleeveless Golf Polo,201602,3,1.39322,14
adidas Men's F10 Messi TRX FG Soccer Cleat,201602,1,0.18321,15
Glove It Women's Imperial Golf Glove,201602,17,1.72488,16
Glove It Imperial Golf Towel,201602,2,0.88822,17
Bridgestone e6 Straight Distance NFL Carolina,201602,0,1.92918,18
Glove It Women's Mod Oval 3-Zip Carry All Gol,201602,2,1.12448,19
Columbia Men's PFG Anchor Tough T-Shirt,201602,16,0.54442,20
Under Armour Women's Ignite Slide,201602,24,0.24617,21
Team Golf Tennessee Volunteers Putter Grip,201602,0,2.02258,22
Titleist Pro V1x High Numbers Personalized Go,201602,12,1.81952,23
Nike Men's Deutschland Weltmeister Winners Bl,201602,10,0.70139,24
Bridgestone e6 Straight Distance NFL San Dieg,201602,5,0.49425,25
Nike Women's Tempo Shorts,201602,0,1.75337,26
Team Golf Texas Longhorns Putter Grip,201602,14,1.70755,27
Hirzl Women's Soffft Flex Golf Glove,201602,5,1.85008,28
Clicgear 8.0 Shoe Brush,201602,0,0.10306,29
Hirzl Women's Hybrid Golf Glove,201602,13,1.47902,30
Team Golf Pittsburgh Steelers Putter Grip,201602,7,1.75071,31
Top Flite Women's 2017 XL Hybrid,201602,0,0.35667,32
Glove It Urban Brick Golf Towel,201602,0,0.56339,33
Nike Dri-FIT Crew Sock 6 Pack,201602,4,0.40933,34
TYR Boys' Team Digi Jammer,201602,10,2.1718,35
Team Golf San Francisco Giants Putter Grip,201602,4,1.12582,36
Clicgear Rovic Cooler Bag,201602,1,1.25968,37
Hirzl Men's Hybrid Golf Glove,201602,9,1.41053,38
Titleist Pro V1x Golf Balls,201602,15,1.79037,39
adidas Men's Germany Black Crest Away Tee,201602,3,2.19668,40
Titleist Pro V1 High Numbers Personalized Gol,201602,0,1.57573,41
Under Armour Women's Micro G Skulpt Running S,201602,0,0.49598,42
Under Armour Hustle Storm Medium Duffle Bag,201602,2,0.12233,43
Under Armour Women's Ignite PIP VI Slide,201602,0,2.23467,44
Bag Boy Beverage Holder,201602,8,0.70249,45
Under Armour Men's Tech II T-Shirt,201602,0,1.92912,46
Team Golf New England Patriots Putter Grip,201602,5,0.33584,47
Under Armour Men's Compression EV SL Slide,201602,23,0.89507,48
Bridgestone e6 Straight Distance NFL Tennesse,201602,0,1.85393,49
Glove It Women's Mod Oval Golf Glove,201602,7,0.62257,50
Titleist Pro V1x High Numbers Golf Balls,201602,0,1.9198,51
Nike Women's Legend V-Neck T-Shirt,201602,3,1.10766,52
Under Armour Kids' Mercenary Slide,201602,14,0.77402,53
adidas Kids' F5 Messi FG Soccer Cleat,201602,13,1.03422,54
Children's heaters,201602,0,1.03309,55
Web Camera,201602,0,2.3061,56
Dell Laptop,201602,1,0.41109,57
Porcelain crafts,201602,0,1.65438,58
Sports Books,201602,0,1.89536,59
DVDs,201602,3,0.56788,60
Industrial consumer electronics,201602,0,1.89109,61
Fighting video games,201602,0,0.7138,62
Summer dresses,201602,2,1.81663,63
Lawn mower,201602,0,1.60332,64
Adult dog supplies,201602,3,1.04277,65
Rock music,201602,2,0.27025,66
Elevation Training Mask 2.0,201602,0,1.87171,67
LIJA Women's Mid-Length Panel Golf Shorts,201602,0,0.49102,68
Toys,201602,0,1.91525,69
Brooks Women's Ghost 6 Running Shoe,201602,0,0.68925,70
Bag Boy M330 Push Cart,201602,0,0.17798,71
Merrell Women's Grassbow Sport Hiking Shoe,201602,0,0.6651,72
Nike Men's Free TR 5.0 TB Training Shoe,201602,0,2.3325,73
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201602,0,0.79205,74
First aid kit,201602,0,0.79794,75
CDs of rock,201602,0,2.19182,76
Polar FT4 Heart Rate Monitor,201602,0,0.14987,77
LIJA Women's Argyle Golf Polo,201602,0,1.49822,78
TaylorMade White Smoke IN-12 Putter,201602,0,1.26785,79
Fitbit The One Wireless Activity & Sleep Trac,201602,0,0.29302,80
Nike Kids' Grade School KD VI Basketball Shoe,201602,0,1.66932,81
The North Face Women's Recon Backpack,201602,0,1.15947,82
Smart watch,201602,1,1.48118,83
Baby sweater,201602,0,1.68589,84
MDGolf Pittsburgh Penguins Putter,201602,0,0.73439,85
Men's gala suit,201602,0,1.77681,86
Merrell Men's All Out Flash Trail Running Sho,201602,0,0.97668,87
Garmin Approach S3 Golf GPS Watch,201602,0,2.27234,88
LIJA Women's Button Golf Dress,201602,0,0.77375,89
Cleveland Golf Women's 588 RTX CB Satin Chrom,201602,0,2.1608,90
Merrell Women's Siren Mid Waterproof Hiking B,201602,0,2.34452,91
TaylorMade Women's RBZ SL Rescue,201602,0,1.33886,92
Mio ALPHA Heart Rate Monitor/Sport Watch,201602,0,1.42343,93
TaylorMade 2017 Purelite Stand Bag,201602,0,0.43518,94
Cleveland Golf Collegiate My Custom Wedge 588,201602,0,1.29981,95
adidas Brazuca 2017 Official Match Ball,201602,0,2.03649,96
Nike Men's Fingertrap Max Training Shoe,201602,0,1.02398,97
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201602,0,0.23126,98
Nike Men's Kobe IX Elite Low Basketball Shoe,201602,0,2.11738,99
Ogio Race Golf Shoes,201602,0,2.34411,100
insta-bed Neverflat Air Mattress,201602,0,0.71048,101
GolfBuddy VT3 GPS Watch,201602,0,0.71842,102
Merrell Women's Grassbow Sport Waterproof Hik,201602,0,1.80056,103
Titleist Small Wheeled Travel Cover,201602,0,2.32131,104
Polar Loop Activity Tracker,201602,0,0.13035,105
Pelican Maverick 100X Kayak,201602,0,0.50225,106
Garmin Approach S4 Golf GPS Watch,201602,0,1.60072,107
Total Gym 1400,201602,0,2.32335,108
Garmin Forerunner 910XT GPS Watch,201602,0,0.54599,109
Titleist Club Glove Travel Cover,201602,0,1.47182,110
GoPro HERO3+ Black Edition Camera,201602,0,2.28099,111
Diamondback Boys' Insight 24 Performance Hybr,201602,0,2.15643,112
Diamondback Girls' Clarity 24 Hybrid Bike 201,201602,0,1.27543,113
Stiga Master Series ST3100 Competition Indoor,201602,0,1.58051,114
SOLE E35 Elliptical,201602,35,0.28249,115
Bushnell Pro X7 Jolt Slope Rangefinder,201602,15,1.68669,116
SOLE E25 Elliptical,201602,22,1.72474,117
Bowflex SelectTech 1090 Dumbbells,201602,25,1.76609,118
Perfect Fitness Perfect Rip Deck,201601,613,2.23883,1
Nike Men's Dri-FIT Victory Golf Polo,201601,596,1.6041,2
O'Brien Men's Neoprene Life Vest,201601,56,0.96627,3
Nike Men's Free 5.0+ Running Shoe,201601,282,0.31581,4
Under Armour Girls' Toddler Spine Surge Runni,201601,57,2.02406,5
Nike Men's CJ Elite 2 TD Football Cleat,201601,172,1.68914,6
Field & Stream Sportsman 16 Gun Fire Safe,201601,91,1.80539,7
Pelican Sunstream 100 Kayak,201601,106,0.31165,8
Diamondback Women's Serene Classic Comfort Bi,201601,62,1.23483,9
ENO Atlas Hammock Straps,201601,3,1.16183,10
Nike Men's Comfort 2 Slide,201601,3,1.60251,11
adidas Youth Germany Black/Red Away Match Soc,201601,5,1.31264,12
Team Golf St. Louis Cardinals Putter Grip,201601,6,0.89841,13
LIJA Women's Eyelet Sleeveless Golf Polo,201601,0,0.23386,14
adidas Men's F10 Messi TRX FG Soccer Cleat,201601,4,2.26149,15
Glove It Women's Imperial Golf Glove,201601,0,1.86071,16
Glove It Imperial Golf Towel,201601,0,2.26075,17
Bridgestone e6 Straight Distance NFL Carolina,201601,0,2.09992,18
Glove It Women's Mod Oval 3-Zip Carry All Gol,201601,0,0.70453,19
Columbia Men's PFG Anchor Tough T-Shirt,201601,9,0.27207,20
Under Armour Women's Ignite Slide,201601,0,1.40137,21
Team Golf Tennessee Volunteers Putter Grip,201601,0,1.45657,22
Titleist Pro V1x High Numbers Personalized Go,201601,27,1.65061,23
Nike Men's Deutschland Weltmeister Winners Bl,201601,4,1.98205,24
Bridgestone e6 Straight Distance NFL San Dieg,201601,0,0.53649,25
Nike Women's Tempo Shorts,201601,6,1.3884,26
Team Golf Texas Longhorns Putter Grip,201601,2,1.85647,27
Hirzl Women's Soffft Flex Golf Glove,201601,5,1.03148,28
Clicgear 8.0 Shoe Brush,201601,0,2.13249,29
Hirzl Women's Hybrid Golf Glove,201601,25,0.66123,30
Team Golf Pittsburgh Steelers Putter Grip,201601,0,0.82446,31
Top Flite Women's 2017 XL Hybrid,201601,0,1.13019,32
Glove It Urban Brick Golf Towel,201601,2,1.34403,33
Nike Dri-FIT Crew Sock 6 Pack,201601,0,0.14197,34
TYR Boys' Team Digi Jammer,201601,2,1.29869,35
Team Golf San Francisco Giants Putter Grip,201601,5,1.92837,36
Clicgear Rovic Cooler Bag,201601,10,1.96113,37
Hirzl Men's Hybrid Golf Glove,201601,10,1.71063,38
Titleist Pro V1x Golf Balls,201601,5,2.23357,39
adidas Men's Germany Black Crest Away Tee,201601,11,0.40356,40
Titleist Pro V1 High Numbers Personalized Gol,201601,8,1.28178,41
Under Armour Women's Micro G Skulpt Running S,201601,0,1.29137,42
Under Armour Hustle Storm Medium Duffle Bag,201601,2,1.08009,43
Under Armour Women's Ignite PIP VI Slide,201601,10,1.55456,44
Bag Boy Beverage Holder,201601,6,1.51793,45
Under Armour Men's Tech II T-Shirt,201601,0,1.00638,46
Team Golf New England Patriots Putter Grip,201601,6,1.85719,47
Under Armour Men's Compression EV SL Slide,201601,5,0.20124,48
Bridgestone e6 Straight Distance NFL Tennesse,201601,14,2.04903,49
Glove It Women's Mod Oval Golf Glove,201601,4,1.43867,50
Titleist Pro V1x High Numbers Golf Balls,201601,0,0.1235,51
Nike Women's Legend V-Neck T-Shirt,201601,0,1.62295,52
Under Armour Kids' Mercenary Slide,201601,11,1.59671,53
adidas Kids' F5 Messi FG Soccer Cleat,201601,1,1.7027,54
Children's heaters,201601,0,2.19512,55
Web Camera,201601,0,1.73692,56
Dell Laptop,201601,34,2.15347,57
Porcelain crafts,201601,0,2.04641,58
Sports Books,201601,0,1.43552,59
DVDs,201601,4,1.51972,60
Industrial consumer electronics,201601,0,0.44091,61
Fighting video games,201601,1,0.15042,62
Summer dresses,201601,0,1.17631,63
Lawn mower,201601,3,0.94161,64
Adult dog supplies,201601,0,1.43668,65
Rock music,201601,0,0.57453,66
Elevation Training Mask 2.0,201601,0,1.33904,67
LIJA Women's Mid-Length Panel Golf Shorts,201601,0,1.68354,68
Toys,201601,0,1.60323,69
Brooks Women's Ghost 6 Running Shoe,201601,0,1.69787,70
Bag Boy M330 Push Cart,201601,0,1.10912,71
Merrell Women's Grassbow Sport Hiking Shoe,201601,0,1.37868,72
Nike Men's Free TR 5.0 TB Training Shoe,201601,0,1.47455,73
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201601,0,0.43109,74
First aid kit,201601,0,1.3803,75
CDs of rock,201601,0,1.19171,76
Polar FT4 Heart Rate Monitor,201601,0,0.96956,77
LIJA Women's Argyle Golf Polo,201601,0,1.53382,78
TaylorMade White Smoke IN-12 Putter,201601,0,0.51095,79
Fitbit The One Wireless Activity & Sleep Trac,201601,0,2.32761,80
Nike Kids' Grade School KD VI Basketball Shoe,201601,0,2.07086,81
The North Face Women's Recon Backpack,201601,0,0.97974,82
Smart watch,201601,4,0.52171,83
Baby sweater,201601,0,1.14822,84
MDGolf Pittsburgh Penguins Putter,201601,0,2.15676,85
Men's gala suit,201601,0,0.51169,86
Merrell Men's All Out Flash Trail Running Sho,201601,0,0.89341,87
Garmin Approach S3 Golf GPS Watch,201601,0,0.26707,88
LIJA Women's Button Golf Dress,201601,0,1.49182,89
Cleveland Golf Women's 588 RTX CB Satin Chrom,201601,0,1.56892,90
Merrell Women's Siren Mid Waterproof Hiking B,201601,0,0.56019,91
TaylorMade Women's RBZ SL Rescue,201601,0,1.03412,92
Mio ALPHA Heart Rate Monitor/Sport Watch,201601,0,0.26131,93
TaylorMade 2017 Purelite Stand Bag,201601,0,2.08601,94
Cleveland Golf Collegiate My Custom Wedge 588,201601,0,0.72432,95
adidas Brazuca 2017 Official Match Ball,201601,0,0.86105,96
Nike Men's Fingertrap Max Training Shoe,201601,0,0.21737,97
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201601,0,1.40414,98
Nike Men's Kobe IX Elite Low Basketball Shoe,201601,0,0.85614,99
Ogio Race Golf Shoes,201601,0,0.50609,100
insta-bed Neverflat Air Mattress,201601,0,0.29268,101
GolfBuddy VT3 GPS Watch,201601,0,1.47388,102
Merrell Women's Grassbow Sport Waterproof Hik,201601,0,2.09929,103
Titleist Small Wheeled Travel Cover,201601,0,1.282,104
Polar Loop Activity Tracker,201601,0,0.19908,105
Pelican Maverick 100X Kayak,201601,0,1.37733,106
Garmin Approach S4 Golf GPS Watch,201601,0,2.02961,107
Total Gym 1400,201601,0,0.81986,108
Garmin Forerunner 910XT GPS Watch,201601,0,0.37351,109
Titleist Club Glove Travel Cover,201601,0,2.15471,110
GoPro HERO3+ Black Edition Camera,201601,0,1.10918,111
Diamondback Boys' Insight 24 Performance Hybr,201601,0,1.70994,112
Diamondback Girls' Clarity 24 Hybrid Bike 201,201601,0,0.68449,113
Stiga Master Series ST3100 Competition Indoor,201601,0,0.99497,114
SOLE E35 Elliptical,201601,11,1.02837,115
Bushnell Pro X7 Jolt Slope Rangefinder,201601,4,2.3107,116
SOLE E25 Elliptical,201601,15,0.34862,117
Bowflex SelectTech 1090 Dumbbells,201601,26,1.72287,118
Perfect Fitness Perfect Rip Deck,201512,495,0.46164,1
Nike Men's Dri-FIT Victory Golf Polo,201512,37,1.54673,2
O'Brien Men's Neoprene Life Vest,201512,326,2.15799,3
Nike Men's Free 5.0+ Running Shoe,201512,370,0.35419,4
Under Armour Girls' Toddler Spine Surge Runni,201512,81,1.95763,5
Nike Men's CJ Elite 2 TD Football Cleat,201512,98,0.1635,6
Field & Stream Sportsman 16 Gun Fire Safe,201512,30,1.80522,7
Pelican Sunstream 100 Kayak,201512,55,0.7187,8
Diamondback Women's Serene Classic Comfort Bi,201512,76,2.1296,9
ENO Atlas Hammock Straps,201512,0,0.33154,10
Nike Men's Comfort 2 Slide,201512,2,0.49709,11
adidas Youth Germany Black/Red Away Match Soc,201512,3,0.52823,12
Team Golf St. Louis Cardinals Putter Grip,201512,2,1.93076,13
LIJA Women's Eyelet Sleeveless Golf Polo,201512,8,0.67223,14
adidas Men's F10 Messi TRX FG Soccer Cleat,201512,9,1.34558,15
Glove It Women's Imperial Golf Glove,201512,2,1.42734,16
Glove It Imperial Golf Towel,201512,10,0.13025,17
Bridgestone e6 Straight Distance NFL Carolina,201512,3,2.21446,18
Glove It Women's Mod Oval 3-Zip Carry All Gol,201512,3,1.9901,19
Columbia Men's PFG Anchor Tough T-Shirt,201512,8,2.0917,20
Under Armour Women's Ignite Slide,201512,18,0.97875,21
Team Golf Tennessee Volunteers Putter Grip,201512,0,1.50748,22
Titleist Pro V1x High Numbers Personalized Go,201512,10,2.07251,23
Nike Men's Deutschland Weltmeister Winners Bl,201512,2,0.63869,24
Bridgestone e6 Straight Distance NFL San Dieg,201512,1,0.22158,25
Nike Women's Tempo Shorts,201512,8,0.25819,26
Team Golf Texas Longhorns Putter Grip,201512,9,0.1518,27
Hirzl Women's Soffft Flex Golf Glove,201512,1,0.83028,28
Clicgear 8.0 Shoe Brush,201512,0,0.9037,29
Hirzl Women's Hybrid Golf Glove,201512,9,1.58203,30
Team Golf Pittsburgh Steelers Putter Grip,201512,27,1.99569,31
Top Flite Women's 2017 XL Hybrid,201512,0,2.01709,32
Glove It Urban Brick Golf Towel,201512,1,0.84536,33
Nike Dri-FIT Crew Sock 6 Pack,201512,10,1.79565,34
TYR Boys' Team Digi Jammer,201512,0,0.14113,35
Team Golf San Francisco Giants Putter Grip,201512,0,1.25657,36
Clicgear Rovic Cooler Bag,201512,0,0.10415,37
Hirzl Men's Hybrid Golf Glove,201512,15,0.21696,38
Titleist Pro V1x Golf Balls,201512,3,2.11983,39
adidas Men's Germany Black Crest Away Tee,201512,0,0.58212,40
Titleist Pro V1 High Numbers Personalized Gol,201512,0,2.15558,41
Under Armour Women's Micro G Skulpt Running S,201512,0,2.11958,42
Under Armour Hustle Storm Medium Duffle Bag,201512,1,0.23884,43
Under Armour Women's Ignite PIP VI Slide,201512,5,1.75087,44
Bag Boy Beverage Holder,201512,15,1.65472,45
Under Armour Men's Tech II T-Shirt,201512,12,0.41673,46
Team Golf New England Patriots Putter Grip,201512,3,0.49604,47
Under Armour Men's Compression EV SL Slide,201512,3,1.14019,48
Bridgestone e6 Straight Distance NFL Tennesse,201512,1,0.50486,49
Glove It Women's Mod Oval Golf Glove,201512,2,2.26241,50
Titleist Pro V1x High Numbers Golf Balls,201512,3,1.64035,51
Nike Women's Legend V-Neck T-Shirt,201512,1,2.19468,52
Under Armour Kids' Mercenary Slide,201512,2,1.13933,53
adidas Kids' F5 Messi FG Soccer Cleat,201512,4,0.32395,54
Children's heaters,201512,0,0.29771,55
Web Camera,201512,0,1.11986,56
Dell Laptop,201512,32,0.61348,57
Porcelain crafts,201512,0,1.6235,58
Sports Books,201512,0,1.08032,59
DVDs,201512,2,2.01471,60
Industrial consumer electronics,201512,0,2.13081,61
Fighting video games,201512,3,0.89837,62
Summer dresses,201512,2,1.54979,63
Lawn mower,201512,0,2.2043,64
Adult dog supplies,201512,0,0.51863,65
Rock music,201512,2,0.34897,66
Elevation Training Mask 2.0,201512,0,0.29943,67
LIJA Women's Mid-Length Panel Golf Shorts,201512,0,2.19079,68
Toys,201512,0,1.40971,69
Brooks Women's Ghost 6 Running Shoe,201512,0,1.25325,70
Bag Boy M330 Push Cart,201512,0,1.95394,71
Merrell Women's Grassbow Sport Hiking Shoe,201512,0,1.21922,72
Nike Men's Free TR 5.0 TB Training Shoe,201512,0,1.13468,73
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201512,3,1.55783,74
First aid kit,201512,0,1.62927,75
CDs of rock,201512,0,1.8402,76
Polar FT4 Heart Rate Monitor,201512,0,1.52282,77
LIJA Women's Argyle Golf Polo,201512,0,1.81869,78
TaylorMade White Smoke IN-12 Putter,201512,0,1.2891,79
Fitbit The One Wireless Activity & Sleep Trac,201512,0,0.84321,80
Nike Kids' Grade School KD VI Basketball Shoe,201512,0,1.5316,81
The North Face Women's Recon Backpack,201512,0,1.04007,82
Smart watch,201512,7,0.76229,83
Baby sweater,201512,0,1.05034,84
MDGolf Pittsburgh Penguins Putter,201512,0,2.14784,85
Men's gala suit,201512,0,1.5404,86
Merrell Men's All Out Flash Trail Running Sho,201512,0,0.99418,87
Garmin Approach S3 Golf GPS Watch,201512,0,1.84346,88
LIJA Women's Button Golf Dress,201512,0,0.83788,89
Cleveland Golf Women's 588 RTX CB Satin Chrom,201512,0,1.35733,90
Merrell Women's Siren Mid Waterproof Hiking B,201512,0,0.34792,91
TaylorMade Women's RBZ SL Rescue,201512,0,0.23014,92
Mio ALPHA Heart Rate Monitor/Sport Watch,201512,0,0.12248,93
TaylorMade 2017 Purelite Stand Bag,201512,0,2.28869,94
Cleveland Golf Collegiate My Custom Wedge 588,201512,0,1.95735,95
adidas Brazuca 2017 Official Match Ball,201512,0,1.03256,96
Nike Men's Fingertrap Max Training Shoe,201512,0,0.66072,97
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201512,0,1.16003,98
Nike Men's Kobe IX Elite Low Basketball Shoe,201512,0,2.29789,99
Ogio Race Golf Shoes,201512,0,1.60297,100
insta-bed Neverflat Air Mattress,201512,0,0.28053,101
GolfBuddy VT3 GPS Watch,201512,0,2.174,102
Merrell Women's Grassbow Sport Waterproof Hik,201512,0,1.27618,103
Titleist Small Wheeled Travel Cover,201512,0,1.35241,104
Polar Loop Activity Tracker,201512,0,0.15229,105
Pelican Maverick 100X Kayak,201512,0,0.19086,106
Garmin Approach S4 Golf GPS Watch,201512,0,1.49732,107
Total Gym 1400,201512,0,2.03552,108
Garmin Forerunner 910XT GPS Watch,201512,0,0.3439,109
Titleist Club Glove Travel Cover,201512,0,1.53482,110
GoPro HERO3+ Black Edition Camera,201512,0,1.13739,111
Diamondback Boys' Insight 24 Performance Hybr,201512,0,1.09126,112
Diamondback Girls' Clarity 24 Hybrid Bike 201,201512,0,1.15801,113
Stiga Master Series ST3100 Competition Indoor,201512,0,1.12785,114
SOLE E35 Elliptical,201512,18,1.3108,115
Bushnell Pro X7 Jolt Slope Rangefinder,201512,15,0.88075,116
SOLE E25 Elliptical,201512,37,0.12835,117
Bowflex SelectTech 1090 Dumbbells,201512,24,0.7346,118
Perfect Fitness Perfect Rip Deck,201511,391,1.81173,1
